in,0,label,Having_@_symbol,Having_IP,Prefix_suffix_separation,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,statistical_report,tiny_url,web_traffic
352,http://www.rankhigh.biz/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
353,http://www.top-search-engine-ranking.co.uk/,0,0,0,1,0,2,0,1,1,1,0,1,0,1
354,http://www.rapidblue.co.uk/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
355,http://www.ringjohn.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
356,http://riseinteractive.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
357,http://www.relaxseo.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
358,http://www.redchillimarketing.co.uk,0,0,0,0,0,2,0,1,1,1,0,0,0,1
359,http://www.reseo.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
360,http://www.internetcampaignmanagement.com,0,0,0,0,0,0,0,1,1,1,0,1,1,1
361,http://www.rootconcepts.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
362,http://www.redchillisearch.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
363,http://www.rankfirst.com.au,0,0,0,0,0,2,0,1,1,1,0,0,1,1
364,http://www.realonlinemarketing.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
365,http://www.revteq.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
366,http://www.group41.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
367,http://www.sagerock.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
368,http://www.seotechnologies.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
369,http://www.submit-url.net/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
370,http://www.searchengineer.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
371,http://www.submission-pro.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
372,http://www.searchenginedesign.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
373,http://www.submit-pro.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
374,http://www.sixtop.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
375,http://www.spiderbait.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
376,http://www.searchintelligence.ca/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
377,http://www.singlethrow.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
378,http://www.sitelynx.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
379,http://www.searchengineserious.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
380,http://www.submitnet.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
381,http://www.searchsummit.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
382,http://www.searchenginewiz.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
383,http://www.slickwebz.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
384,http://www.searchenginetechnologies.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
385,http://www.seoanalysis.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
386,http://www.stepforth.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
387,http://www.searchenginepatrol.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
388,http://www.searchanalysts.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
389,http://www.sitesolutions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
390,http://www.stickyeyes.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
391,http://www.skipechert.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
392,http://www.sitepropel.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
393,http://www.searchenginepeople.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
394,http://www.submit-away.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
395,http://www.submitawebsite.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
396,http://www.superwebsitepromotion.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
397,http://www.successpromotions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
398,http://www.siteblaster.co.uk/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
399,http://www.searchinnovation.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
400,http://www.submittoday.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
401,http://www.searchmar.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
402,http://www.seoinc.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
403,http://www.foryoursoft.com/hypercalendar/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
404,http://www.mdesoft.com/home_eng.htm,0,0,0,0,0,2,0,1,1,1,0,0,1,1
405,http://contactplus.com/products/freestuff/task.htm,0,0,0,0,0,0,0,1,1,1,0,0,0,1
406,http://www.cotton100.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
407,http://www.inklineglobal.org/products/vdp/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
408,http://www.sharewaresolutions.com/html/calendar.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
409,http://www.amfsoftware.com/windows/amfpim.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
410,http://www.idealcs.com/calendar/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
411,http://www.zabaware.com/assistant/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
412,http://compunac.homestead.com/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
413,http://www.calendarmine.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
414,http://www.hammersoftware.com/calendar.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
415,http://www.calendarscope.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
416,http://www.zb2000.com/acecalendar.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
417,http://www.daansystems.com/daancalendar/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
418,http://hotshift.tripod.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
419,http://www.twesley.com/~shiftcal/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
420,http://www.naturcalendar.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
421,http://www.calnique.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
422,http://www.wallpaper-calendar.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
423,http://www.vaxtech.com/birthday-reminder.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
424,http://www.srosoftware.com/sro_bc.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
425,http://www.cm-soft.net/index1.html,0,0,0,1,0,2,0,1,1,1,0,0,0,1
426,http://www.ecrew.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
427,http://www.softshape.com/cham/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
428,http://www.dummysoftware.com/clockdummy.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
429,http://www.cheqsoft.com/timesown.html,0,0,0,0,0,2,0,1,1,1,0,0,1,1
430,http://www.uk-software.com/speakingclock.htm,0,0,0,1,0,2,0,1,1,1,0,0,0,1
431,http://www.dillobits.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
432,http://www.altrixsoft.com,0,0,0,0,0,0,0,1,1,1,0,0,1,1
433,http://ourworld.compuserve.com/homepages/anithmi/cyclocke.htm,0,0,0,0,0,2,2,1,1,1,0,1,0,1
434,http://www.atomtime.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
435,http://www.mtnsys.com/pages/atomicclock.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
436,http://www.paraben.com/html/clock2.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
437,http://www.kaska.demon.co.uk/,0,0,0,0,0,1,0,1,1,1,0,0,0,0
438,http://www.nestersoft.com/timeleft/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
439,http://www.chemware.co.nz/tic.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
440,http://www.blueprintsoftwareworks.com/atomsync/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
441,http://www.hoursandminutes.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
442,http://www.hiclock.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
443,http://www.springcreeksoftware.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
444,http://timerecorder.51.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
445,http://www.rayslab.com/atomic_clock/atomic_clock.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
446,http://www.info-pack.com/datetray/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
447,http://www.lux-aeterna.com/clock/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
448,http://www.enins.com/timesled/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
449,http://www.acutesoftware.com.au/timer.html,0,0,0,0,0,1,0,1,1,1,0,0,0,1
450,http://www.timeutilites.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
451,http://www.nehuenmultimedia.com.ar/html/atomic_clock.html,0,0,0,0,0,1,2,1,1,1,0,1,0,1
452,http://www.softdemon.com/clock/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
453,http://www.timezonesforpcs.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
454,http://www.xnotestopwatch.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
455,http://visualversion.com/timebuddy/index.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
456,http://www.rpoint.com/pp/alarm-pro.aspx,0,0,0,0,0,2,0,1,1,1,0,0,1,1
457,http://www.lmhsoft.com/timesync/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
458,http://www.vioio.com/mp3alarmclock.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
459,http://littlemulticlock.com/littlemulticlock/files/littlemulticlock.html,0,0,0,0,0,0,2,1,1,1,0,0,0,1
460,http://www.shelltoys.com/speaking_clock/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
461,http://www.basta.com/prodhoras.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
462,http://www.elprime.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
463,http://www.atsync.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
464,http://www.12noon.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
465,http://www.talkingtimekeeper.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
466,http://www.thecountdownclock.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
467,http://www.softros-tools.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
468,http://www.saythetime.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
469,http://www.utech.net.au/index.php?option=com_content&amp;task=category&amp;sectionid=1&amp;id=1&amp;itemid=50,0,0,0,0,0,1,1,1,1,1,0,1,0,1
470,http://www.loginor.qc.ca/index_e.html,0,0,0,0,0,1,0,1,1,1,0,0,0,1
471,http://www.azzcardfile.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
472,http://www.mxac.com.au/dragonfly.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
473,http://www.tgslabs.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
474,http://www.gammadyne.com/sb.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
475,http://www.encodeteam.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
476,http://www.msdsoft.com/agenda/eng/index.htm,0,0,0,0,0,2,0,1,1,1,0,0,1,1
477,http://www.inklineglobal.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
478,http://www.neverforget.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
479,http://www.cyber-matrix.com/prosched.html,0,0,0,1,0,2,0,1,1,1,0,0,1,1
480,http://www.1soft.com/aandb.html,0,0,0,0,0,2,0,1,1,1,0,0,1,1
481,http://www.ezoutliner.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
482,http://www.xreminder.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
483,http://www.inklineglobal.com/products/vdp/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
484,http://www.wjjsoft.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
485,http://www.personalmicrocosms.com/html/32bit.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
486,http://www.pollensoftware.com/task-o-matic/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
487,http://www.angelfire.com/ia/anniversary/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
488,http://www.bitsmithsoft.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
489,http://www.mynotescenter.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
490,http://www.csoftlab.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
491,http://www.cancellieri.org/pmo_index.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
492,http://softnote.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
493,http://www.denverresearch.com/pim/home.shtml,0,0,0,0,0,2,0,1,1,1,0,0,0,1
494,http://www.jsoftconsulting.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
495,http://www.cancellieri.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
496,http://www.winpim.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
497,http://www.lexasoftware.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
498,http://www.cancellieri.org/apim_index.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
499,http://www.freedomsoftware.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
500,http://www.joels-journal.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
501,http://www.pimone.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
502,http://www.angelicsoftware.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
503,http://www.freedomsoftware.net/notebook.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
504,http://www.geocities.com/angelicangelsnf/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
505,http://www.arenel.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
506,http://home.insightbb.com/~bastshaman/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
507,http://www.becks-cats.com,0,0,0,1,0,0,0,1,1,1,0,1,0,1
508,http://www.bedoroses.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
509,http://www.angelfire.com/ms/brikalacy/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
510,http://castleglen.homestead.com/intro.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
511,http://catnipkids.homestead.com/cattery.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
512,http://www.cayugafarm.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
513,http://www.geocities.com/demiaracats/cattery.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
514,http://www.geocities.com/himalayancats2000/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
515,http://everdreamhimalayan.tripod.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
516,http://www.fancyfriends.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
517,http://www.fancyfluff.i8.com,0,0,0,0,0,2,0,1,1,1,0,0,0,1
518,http://www.geocities.com/fluffydreamscatteryca/index.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
519,http://www.furpleasure.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
520,http://godzanointed4him.homestead.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
521,http://www.geocities.com/himicats/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
522,http://www.itikat.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
523,http://www.kattenbach.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
524,http://www.kutzikoo.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
525,http://www.geocities.com/labonita_persians/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
526,http://www.leclubfur.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
527,http://www.geocities.com/luvhavencats/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
528,http://sulebrity.homestead.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
529,http://www.geocities.com/sunnylakes/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
530,http://www.tanglebox.net,0,0,0,0,0,0,0,1,1,1,0,1,0,1
531,http://home19.inet.tele.dk/teahs/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
532,http://www.tinyjewels.homestead.com/index.html,0,0,0,0,0,1,0,1,1,1,0,0,0,1
533,http://www.tntpuff.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
534,http://www.whisperwoodcats.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
535,http://www.yewcats.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
536,http://www.geocities.com/milhorn2002/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
537,http://www.pawsandpurrscattery.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
538,http://www.fancyfurs.net,0,0,0,0,0,0,0,1,1,1,0,1,0,1
539,http://www.naru.20m.com,0,0,0,0,0,2,0,1,1,1,0,0,0,1
540,http://home.earthlink.net/~sandypaws/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
541,http://playwickeycats.com/index.shtml#top,0,0,0,0,0,0,0,1,1,1,0,0,0,1
542,http://www.ristokat.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
543,http://www.catteryrow.com/pacificpurr/index.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
544,http://www.geocities.com/paisleypaws/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
545,http://radzacatz.homestead.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
546,http://www.members.tripod.com/izshe/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
547,http://www.pawtrixcove.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
548,http://www.sunstreamcats.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
549,http://www.ceylon.ws,0,0,0,0,0,0,0,1,1,1,0,0,0,1
550,http://www.himmikatz.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
551,http://www.geocities.com/fuzzy_britches1/fuzzybritches.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
552,http://www.kasiakatz.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
553,http://katzcaprice.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
554,http://www.ma-liakatz.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
555,http://www.blackriverhimalayans.20m.com,0,0,0,0,0,2,0,1,1,1,0,0,0,1
556,http://www.ieasysite.com/sunshinezzz,0,0,0,0,0,0,0,1,1,1,0,0,0,1
557,http://www.catleycrue.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
558,http://www.pointedpurrs.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
559,http://www.nymews.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
560,http://www.geocities.com/kitties2luv/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
561,http://www.geocities.com/angelpawscattery2003/index.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
562,http://www.geocities.com/sunnybrookkittens/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
563,http://www.shadenshadow.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
564,http://www.furrmine.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
565,http://www.silkenrosepersians.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
566,http://www.kaydekatz.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
567,http://www.geocities.com/heavenlymews/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
568,http://jentopiacats.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
569,http://www.purrs-of-luvcattery.com,0,0,0,1,0,0,0,1,1,1,0,0,0,1
570,http://www.purfectkittypersians.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
571,http://www.geocities.com/maxnkoko/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
572,http://www.grovewoodcats.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
573,http://www.lechatpaws.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
574,http://kisancats.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
575,http://www.lakehyco.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
576,http://webpages.charter.net/sassipurrs/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
577,http://www.co-bridge.com,0,0,0,1,0,0,0,1,1,1,0,0,0,1
578,http://www.calebcats.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
579,http://rumscott.homestead.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
580,http://www.wonderfluf.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
581,http://sunshinezzz.ieasysite.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
582,http://www.ozemail.com.au/~ebunny,0,0,0,0,0,2,0,1,1,1,0,0,0,1
583,http://planeta.terra.com.br/lazer/gatilmiragem,0,0,0,0,0,2,0,1,1,1,0,0,0,0
584,http://www.blazestar.com.br/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
585,http://www.himalayan.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
586,http://www.geocities.com/area51/dreamworld/9882/index.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
587,http://www.cfainc.org/breeds/profiles/persian-him.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
588,http://www.aaceinc.org/pages/breeds/him.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
589,http://p.webring.com/hub?ring=himi,0,0,0,0,0,0,0,1,1,1,0,0,0,1
590,http://www.cfainc.org/breeds/profiles/japanese.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
591,http://www.breedlist.com/japanese-bobtail-breeders.html,0,0,0,0,0,2,2,1,1,1,0,0,1,1
592,http://www.japanesebobtails.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
593,http://www.cfainc.org/breeds/profiles/articles/japanese.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
594,http://www.fanciers.com/breed-faqs/japanese-bobtail-faq.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
595,http://www.catchicats.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
596,http://www.kiddlyn.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
597,http://www.angelfire.com/il3/jakoi/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
598,http://www.sailbourne.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
599,http://www.janipurr.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
600,http://www.geocities.com/kurisumasu_jbt/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
601,http://members.shaw.ca/jbobtails/index.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,0
602,http://www.solstans.co.uk/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
603,http://www.goutokuji.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
604,http://www.samizcats.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
605,http://www.uvm.edu/~video/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
606,http://learn.uvm.edu/focus/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
607,http://www.uvm.edu/~gradcoll/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
608,http://www.uvm.edu/academics/?page=grad.html&amp;sm=gm.html,0,0,0,0,0,1,2,1,1,1,0,0,0,0
609,http://www.uvm.edu/~histpres,0,0,0,0,0,0,0,1,1,1,0,0,0,0
610,http://www.uvm.edu/~biomed/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
611,http://www.uvm.edu/~cnhs/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
612,http://www.bsad.uvm.edu/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
613,http://www.uvm.edu/~envprog/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
614,http://www.uvm.edu/snr/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
615,http://www.uvm.edu/snr/?page=master_phd_info/snr_doctor.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
616,http://www.uvm.edu/snr/?page=undergrads/enviro_sciences.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
617,http://www.uvm.edu/snr/?page=undergrads/forestry.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
618,http://www.uvm.edu/snr/?page=undergrads/natural_res.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
619,http://www.uvm.edu/snr/?page=undergrads/rec_management.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
620,http://www.uvm.edu/snr/?page=undergrads/wlfbio.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
621,http://www.uvm.edu/~dceweb/lane/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
622,http://www.uvm.edu/~sacon/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
623,http://www.uvm.edu/~ncow/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
624,http://www.uvm.edu/events/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
625,http://www.uvm.edu/~uvmcts/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
626,http://www.uvm.edu/~fleming/index.php?category=events&amp;page=events,0,0,0,0,0,2,2,1,1,1,0,0,0,0
627,http://www.uvm.edu/~jdavison/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
628,http://www.uvm.edu/~sjc/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
629,http://www.emba.uvm.edu/~archdeac/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
630,http://www.uvm.edu/~jleonard/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
631,http://www.emba.uvm.edu/~read/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
632,http://www.uvm.edu/~rullrich/first.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
633,http://www.emba.uvm.edu/~mirchand/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
634,http://mansfield.emba.uvm.edu/~douglas/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
635,http://www.emba.uvm.edu/~rcrouse/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
636,http://www.uvm.edu/~dbarring/home.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
637,http://www.emba.uvm.edu/~dinitz/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
638,http://www.emba.uvm.edu/~dben/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
639,http://www.emba.uvm.edu/~burgmeie/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
640,http://www.emba.uvm.edu/~cooke/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
641,http://www.emba.uvm.edu/~puterbau/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
642,http://www.emba.uvm.edu/~wilson/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
643,http://www.uvm.edu/~dguber/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
644,http://www.emba.uvm.edu/~snapp/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
645,http://www.uvm.edu/~hag/personal/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
646,http://www.uvm.edu/~lizzo/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
